time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
5870.535000000,0.324645,1.045419,0.038456,-1.272152,0.142735,2.493678,1.773946
5870.559000000,0.323733,1.045020,0.037966,-1.271874,0.212904,2.493868,1.544764
5870.569000000,0.324219,1.045283,0.038229,-1.272032,0.157768,2.493709,1.700826
5870.593000000,0.323741,1.045017,0.037963,-1.271871,0.212904,2.493869,1.544762
5870.605000000,0.323777,1.045109,0.037968,-1.271894,0.167173,2.493763,1.645748
5870.627000000,0.323736,1.045018,0.037967,-1.271876,0.212902,2.493869,1.544768
5870.638000000,0.323395,1.044961,0.037859,-1.271796,0.171894,2.493796,1.605428
5870.661000000,0.323736,1.045023,0.037966,-1.271876,0.212902,2.493868,1.544771
5870.672000000,0.323216,1.044863,0.037755,-1.271748,0.175411,2.493842,1.574137
5870.692000000,0.323739,1.045020,0.037965,-1.271874,0.212898,2.493868,1.544767
5870.707000000,0.323240,1.044824,0.037644,-1.271742,0.178361,2.493884,1.546198
5870.722000000,0.323741,1.045020,0.037969,-1.271877,0.212903,2.493869,1.544771
5870.742000000,0.323198,1.044823,0.037749,-1.271718,0.179099,2.493902,1.527442
5870.760000000,0.323738,1.045020,0.037965,-1.271874,0.212899,2.493870,1.544761
5870.775000000,0.323378,1.044848,0.037712,-1.271753,0.180552,2.493911,1.511097
5870.796000000,0.323738,1.045015,0.037968,-1.271871,0.212904,2.493869,1.544758
5870.809000000,0.323489,1.044874,0.037785,-1.271788,0.181007,2.493911,1.500686
5870.830000000,0.323736,1.045017,0.037965,-1.271871,0.212899,2.493869,1.544761
5870.843000000,0.323610,1.044914,0.037849,-1.271812,0.181338,2.493908,1.494636
5870.864000000,0.323738,1.045018,0.037962,-1.271876,0.212901,2.493869,1.544766
5870.877000000,0.323713,1.044950,0.037903,-1.271832,0.181535,2.493903,1.492854
5870.897000000,0.323736,1.045012,0.037966,-1.271869,0.212904,2.493869,1.544769
5870.912000000,0.323789,1.044977,0.037943,-1.271849,0.181650,2.493899,1.495198
5870.932000000,0.323736,1.045020,0.037963,-1.271876,0.212901,2.493872,1.544765
5870.948000000,0.323837,1.044996,0.037969,-1.271860,0.181711,2.493896,1.501558
5870.966000000,0.323738,1.045019,0.037963,-1.271873,0.212904,2.493869,1.544773
5870.980000000,0.323796,1.045003,0.038043,-1.271846,0.181089,2.493889,1.513965
5871.000000000,0.323738,1.045020,0.037967,-1.271876,0.212902,2.493869,1.544760
5871.018000000,0.323744,1.045018,0.038052,-1.271824,0.179277,2.493852,1.528342
5871.035000000,0.323736,1.045012,0.037962,-1.271876,0.212903,2.493868,1.544758
5871.051000000,0.323640,1.044977,0.037918,-1.271849,0.171134,2.493844,1.535407
5871.060000000,0.323733,1.045020,0.037962,-1.271878,0.212904,2.493867,1.544762
5871.085000000,0.323568,1.044965,0.037871,-1.271836,0.162170,2.493853,1.546142
5871.102000000,0.323736,1.045025,0.037966,-1.271874,0.212903,2.493868,1.544758
5871.120000000,0.323485,1.044972,0.037904,-1.271786,0.152234,2.493851,1.562943
5871.136000000,0.323736,1.045023,0.037968,-1.271871,0.212904,2.493869,1.544769
5871.154000000,0.323469,1.044967,0.037902,-1.271774,0.142868,2.493851,1.581474
5871.170000000,0.323738,1.045020,0.037968,-1.271871,0.212903,2.493869,1.544758
5871.188000000,0.323459,1.044962,0.037909,-1.271758,0.133398,2.493847,1.602494
5871.205000000,0.323738,1.045018,0.037968,-1.271873,0.212903,2.493869,1.544761
5871.223000000,0.323507,1.044941,0.037864,-1.271776,0.124004,2.493862,1.625026
5871.237000000,0.323738,1.045022,0.037968,-1.271876,0.212904,2.493868,1.544758
5871.257000000,0.323505,1.044934,0.037858,-1.271770,0.114108,2.493867,1.650660
