time,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7
975.175000000,0.322591,1.157853,-0.096485,-0.990725,0.087575,2.123057,2.376882
975.184000000,0.374569,1.157605,-0.050787,-0.989899,-0.135580,2.122775,2.563467
975.208000000,0.315969,1.157885,-0.105110,-0.991105,0.087556,2.123058,2.375795
975.218000000,0.374590,1.157595,-0.050819,-0.989914,-0.149210,2.122834,2.575043
975.243000000,0.308844,1.157976,-0.114003,-0.991574,0.087537,2.123060,2.374682
975.255000000,0.374480,1.157622,-0.050621,-0.989789,-0.164155,2.122453,2.589903
975.277000000,0.301308,1.158192,-0.122887,-0.992104,0.087528,2.123066,2.373924
975.287000000,0.374477,1.157619,-0.050603,-0.989776,-0.178408,2.122417,2.604252
975.310000000,0.293151,1.158487,-0.131626,-0.992800,0.087529,2.123073,2.373523
975.321000000,0.374459,1.157623,-0.050558,-0.989747,-0.193075,2.122329,2.620237
975.345000000,0.284409,1.158883,-0.140046,-0.993643,0.087522,2.123077,2.372910
975.355000000,0.374451,1.157601,-0.050521,-0.989740,-0.207987,2.122257,2.637884
975.379000000,0.275268,1.159394,-0.147738,-0.994686,0.087514,2.123081,2.371805
